"Address","Occurrences","Title 1","Title 1 Length","Title 1 Pixel Width","Indexability","Indexability Status"
"https://accessibility.deque.com/intro-to-word-document-accessibility","1","Intro to Document Accessibility","31","270","Indexable",""
"https://www.deque.com/team/abin-choudhury/","1","Abin Choudhury | Deque","22","219","Indexable",""
"https://accessibility.deque.com/pnc-agile-accessibility-requirements-scale-webinar","1","Agile Accessibility Requirements at Scale: Webinar with PNC","59","538","Indexable",""
"https://accessibility.deque.com/virtual-workshop-translating-design-wireframes","1","Virtual Workshop: Translating Design Wireframes into Accessible HTML/CSS","72","682","Indexable",""
"https://accessibility.deque.com/qa-webinar-matthew-luken-accessibility-us-bank","1","Q&A Webinar with Matthew Luken, UX Design Director and A11y - US Bank","69","668","Indexable",""
"https://accessibility.deque.com/gaad-2020-after-party-panel-of-experts","1","Global Accessibility Awareness Day (GAAD) - After-Party Panel","61","555","Indexable",""
"https://www.deque.com/team/lance-lane/","1","Lance Lane | Deque","18","178","Indexable",""
"https://accessibility.deque.com/intro-to-agile-accessibility","1","GAAD 2020: Intro to Agile Accessibility","39","340","Indexable",""
"https://www.deque.com/blog/top-5-most-common-accessibility-annotations/","1","Top 5 Most Common Accessibility Annotations | Deque","51","483","Indexable",""
"https://www.deque.com/team/josh-patrick/","1","Josh Patrick | Deque","20","183","Indexable",""
"https://www.deque.com/team/anik-ganguly/","1","Anik Ganguly | Deque","20","193","Indexable",""
"https://www.deque.com/team/john-truong/","1","John Truong | Deque","19","187","Indexable",""
"https://www.deque.com/team/laura-goslin/","1","Laura Goslin | Deque","20","187","Indexable",""
"https://www.deque.com/team/jey-nandakumar/","1","Jey Nandakumar | Deque","22","225","Indexable",""
"https://www.deque.com/services/accessibility-strategy-compliance/","1","Web Accessibility Consulting and Strategy | Deque","49","449","Indexable",""
"https://www.deque.com/team/jason-wilson/","1","Jason Wilson | Deque","20","194","Indexable",""
"https://www.deque.com/team/keith-rhodes/","1","Keith Rhodes | Deque","20","194","Indexable",""
"https://www.deque.com/team/liz-moore/","1","Liz Moore | Deque","17","161","Indexable",""
"https://www.deque.com/team/melissa-roocroft/","1","Melissa Roocroft | Deque","24","221","Indexable",""
"https://accessibility.deque.com/on-demand-accessibility-and-compliance-how-to-measure-digital-accessibility","1","On-Demand: Accessibility and Compliance: How to measure digital accessibility","77","701","Indexable",""
"https://accessibility.deque.com/choosing-accessibility-tools-services","1","Which accessibility tools and services are right for me?","56","483","Indexable",""
"https://accessibility.deque.com/aoda-accessibility-2021-deadline","1","Are you ready for the AODA 2021 Deadline?","41","389","Indexable",""
"https://www.deque.com/team/lianne-chan/","1","Lianne Chan | Deque","19","188","Indexable",""
"https://www.deque.com/team/john-vander-meulen/","1","John Vander Meulen | Deque","26","257","Indexable",""
"https://www.deque.com/team/heidi-kelly-gibson/","1","Heidi Kelly-Gibson | Deque","26","239","Indexable",""
"https://www.deque.com/team/greg-jones/","1","Greg Jones | Deque","18","177","Indexable",""
"https://accessibility.deque.com/csunatc20-developer-testing-for-accessibility","1","CSUN 2020: Developer Testing for Accessibility","46","422","Indexable",""
"https://www.deque.com/team/grace-kirkley/","1","Grace Kirkley | Deque","21","193","Indexable",""
"https://accessibility.deque.com/section-508-refresh-panel-0","1","Section 508 Refresh Panel","25","236","Indexable",""
"https://www.deque.com/team/sailesh-panchang/","1","Sailesh Panchang | Deque","24","235","Indexable",""
"https://www.deque.com/team/ryan-bateman/","1","Ryan Bateman | Deque","20","205","Indexable",""
"https://www.deque.com/team/stephen-mathieson/","1","Stephen Mathieson | Deque","25","245","Indexable",""
"https://www.deque.com/team/steven-lambert/","1","Steven Lambert | Deque","22","214","Indexable",""
"https://accessibility.deque.com/section-508-wcag-and-the-federal-government","1","Section 508, WCAG, and Digital Accessibility in the Federal Government","70","638","Indexable",""
"https://www.deque.com/team/noah-mashni/","1","Noah Mashni | Deque","19","192","Indexable",""
"https://www.deque.com/team/traci-stevenson/","1","Traci Stevenson | Deque","23","218","Indexable",""
"https://www.deque.com/team/sujasree-kurapati/","1","Sujasree Kurapati | Deque","25","232","Indexable",""
"https://www.deque.com/team/taylor-richards/","1","Taylor Richards | Deque","23","215","Indexable",""
"https://www.deque.com/team/chris-mcmeeking/","1","Chris McMeeking | Deque","23","229","Indexable",""
"https://www.deque.com/team/brandon-fulco/","1","Brandon Fulco | Deque","21","204","Indexable",""
"https://www.deque.com/team/katie-olson/","1","Katie Olson | Deque","19","177","Indexable",""
"https://www.deque.com/team/doug-flood/","1","Doug Flood | Deque","18","177","Indexable",""
"https://www.deque.com/team/angela-sarmiento/","1","Angela Sarmiento | Deque","24","231","Indexable",""
"https://www.deque.com/team/jennifer-dailey/","1","Jennifer Dailey | Deque","23","206","Indexable",""
"https://www.deque.com/team/carie-fisher/","1","Carie Fisher | Deque","20","183","Indexable",""
"https://accessibility.deque.com/data-request-form","1","Data Request Form","17","172","Indexable",""
"https://www.deque.com/team/glenda-sims/","1","Glenda Sims | Deque","19","189","Indexable",""
"https://www.deque.com/company/careers/federal-account-executive/","1","Federal Account Executive | Deque","33","309","Indexable",""
"https://www.deque.com/company/careers/senior-product-developer-java/","1","Senior Product Developer - Java | Deque","39","360","Indexable",""
"https://www.deque.com/blog/tag/accessibility-agile-transformational-practices/","1","accessibility agile transformational practices Archives | Deque","63","541","Non-Indexable","noindex"
"https://www.deque.com/get-accessibility-help/request-a-demo/","1","Request a Demo | Deque","22","223","Indexable",""
"https://www.deque.com/blog/page/34/","1","Web Accessibility Blog | Deque Systems","38","357","Indexable",""
"https://accessibility.deque.com/idea-act-reporting","1","Contact Us: 21st Century IDEA Act","33","306","Indexable",""
"https://accessibility.deque.com/government-document-accessibility","1","Contact Us: Document Accessibility","34","313","Indexable",""
"https://accessibility.deque.com/what-to-expect-from-an-accessibility-audit","1","On-demand what to expect from an accessibility audit","52","469","Indexable",""
"https://www.deque.com/blog/a-history-of-section-508-accessibility/","1","A History of Section 508 Accessibility | Deque","46","401","Indexable",""
"https://accessibility.deque.com/csunatc20-metrics-reporting-for-accessibility-programs","1","CSUN 2020: Metrics Reporting for Accessibility Programs","55","508","Indexable",""
"https://accessibility.deque.com/csunatc20-a-practical-enterprise-accessibility-program","1","CSUN 2020: A Practical Enterprise Accessibility Program","55","504","Indexable",""
"https://www.deque.com/blog/announcing-axe-core-4-0/","1","Axe-core 4.0 is Here! | Deque","29","259","Indexable",""
"https://www.deque.com/blog/virtual-meeting-accessible-zoom/","1","How to make your next virtual meeting more accessible | Deque","61","557","Indexable",""
"https://www.deque.com/blog/legacy-applications-and-accessibility/","1","Legacy Applications and Accessibility | Deque","45","404","Indexable",""
"https://www.deque.com/axe-con/sponsorships/","1","axe-con Sponsorship Options","27","260","Indexable",""
"https://www.deque.com/blog/covid-19-crisis-driving-digital-accessibility-awareness/","1","Report: COVID-19 Crisis is Driving Digital Accessibility Awareness | Deque","74","658","Indexable",""
"https://accessibility.deque.com/ux-design-personas-for-inclusive-design-and-accessibility","1","UX Design Personas as an Inclusive Design Tool for Accessibility","64","574","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/announcing-axe-con-digital-accessibility-conference/","1","Deque announces axe-con: a new digital accessibility conference | March 10-11, 2021","83","756","Indexable",""
"https://www.deque.com/blog/q-and-a-an-zheng-expedia-gaad/","1","Q&A with An Zheng, Sr. Program Manager of Accessibility at Expedia | Deque","74","682","Indexable",""
"https://www.deque.com/blog/page/36/","1","Web Accessibility Blog | Deque Systems","38","357","Indexable",""
"https://www.deque.com/blog/build-vs-buy-automated-accessibility-tools/","1","Build vs. Buy: Automated Accessibility Tools | Deque","52","464","Indexable",""
"https://www.deque.com/blog/page/3/","1","Web Accessibility Blog | Deque Systems","38","357","Indexable",""
"https://www.deque.com/resources/page/3/","1","Web Accessibility News & Resources | Deque Systems","50","485","Indexable",""
"https://www.deque.com/android-accessibility/","1","Android Accessibility Tools & Audits | Deque","44","391","Indexable",""
"https://www.deque.com/axe-con/about/","1","About axe-con | Digital Accessibility Conference","48","419","Indexable",""
"https://www.deque.com/blog/scripted-user-flow-testing-vs-end-to-end-testing-for-accessibility/","1","Scripted User Flow Testing vs. End-To-End Testing for Accessibility | Deque","75","671","Indexable",""
"https://www.deque.com/blog/page/35/","1","Web Accessibility Blog | Deque Systems","38","357","Indexable",""
"https://www.deque.com/blog/how-to-act-and-understand-accessibility-right-now/","1","How To Act and Understand Accessibility Right Now | Deque","57","535","Indexable",""
"https://accessibility.deque.com/axe-con-2021-code-of-code-reporting-form","1","Axe-con 2021 Code of Code Reporting Form","40","392","Indexable",""
"https://www.deque.com/blog/wordpress-accessibility/","1","The Complete Guide to Accessibility for WordPress Websites | Deque","66","614","Indexable",""
"https://www.deque.com/blog/customer-service-for-people-with-disabilities/","1","Customer Service for People with Disabilities | Deque","53","469","Indexable",""
"https://www.deque.com/ios-accessibility/","1","iOS Accessibility Tools & Audits | Deque","40","355","Indexable",""
"https://www.deque.com/axe-con/axe-hackathon/","1","axe-hackathon | Deque","21","203","Indexable",""
"https://www.deque.com/blog/are-you-ready-for-the-aoda-2021-deadline/","1","Are you ready for the AODA 2021 Deadline? | Deque","49","464","Indexable",""
"https://www.deque.com/team/preety-kumar/","1","Preety Kumar | Deque","20","195","Indexable",""
"https://www.deque.com/axe-con/call-for-papers/","1","Seeking accessibility conference speakers | axe-con","51","457","Indexable",""
"https://www.deque.com/axe-con/register/","1","Register for axe-con | Digital Accessibility Conference","55","470","Indexable",""
"https://www.deque.com/blog/deques-empathy-lab-hands-on-accessibility-awareness/","1","Deque's Empathy Lab: hands-on accessibility awareness | Deque","61","576","Indexable",""
"https://www.deque.com/team/john-foliot/","1","John Foliot | Deque","19","171","Indexable",""
"https://www.deque.com/team/mike-farrell/","1","Mike Farrell | Deque","20","178","Indexable",""
"https://www.deque.com/blog/?popular-posts=true","1","Web Accessibility Blog | Deque Systems","38","357","Non-Indexable","Canonicalised"
"https://www.deque.com/team/katrina-jones/","1","Katrina Jones | Deque","21","195","Indexable",""
"https://www.deque.com/team/jeanine-lineback/","1","Jeanine Lineback | Deque","24","229","Indexable",""
"https://www.deque.com/training/instructor-led-training/","1","Instructor-Led Accessibility Training | Deque","45","389","Indexable",""
"https://www.deque.com/team/robert-huff/","1","Robert Huff | Deque","19","176","Indexable",""
"https://www.deque.com/team/dylan-barrell/","1","Dylan Barrell | Deque","21","189","Indexable",""
"https://www.deque.com/team/phil-daquila/","1","Phil Daquila | Deque","20","182","Indexable",""
"https://www.deque.com/team/karina-boycheva/","1","Karina Boycheva | Deque","23","224","Indexable",""
"https://www.deque.com/team/vani-chinnam/","1","Vani Chinnam | Deque","20","200","Indexable",""
"https://www.deque.com/sitemap/","1","Sitemap | Deque","15","147","Indexable",""
"https://www.deque.com/team/don-turner/","1","Don Turner | Deque","18","176","Indexable",""
"https://www.deque.com/blog/author/mark-lasser/","1","Mark Lasser, Author at Deque","28","263","Indexable",""
"https://www.deque.com/blog/author/rossjohnson/","1","Ross Johnson, Author at Deque","29","280","Indexable",""
"https://www.deque.com/blog/author/allen-hoffmandeque-com/","1","Allen Hoffman, Author at Deque","30","278","Indexable",""
"https://www.deque.com/blog/author/greg-williamsdeque-com/","1","Greg Williams, Author at Deque","30","279","Indexable",""
"https://www.deque.com/blog/author/grace-kirkley/","1","Grace Kirkley, Author at Deque","30","273","Indexable",""
"https://www.deque.com/blog/author/taylor-richardsdeque-com/","1","Taylor Richards","15","140","Indexable",""
"https://www.deque.com/blog/author/karina-boychevadeque-com/","1","Karina Boycheva, Author at Deque","32","303","Indexable",""
"https://www.deque.com/blog/author/deque-systems/","1","Deque Systems, Author at Deque","30","294","Indexable",""
"https://www.deque.com/blog/author/dylan/","1","Dylan Barrell, Author at Deque","30","268","Indexable",""
"https://www.deque.com/blog/author/wfiers/","1","Wilco Fiers, Author at Deque","28","253","Indexable",""
"https://www.deque.com/blog/tag/agile-accessibility/","1","agile accessibility Archives | Deque","36","310","Non-Indexable","noindex"
"https://www.deque.com/cdc-accessible-pdf-emergency-communications/","1","How to make PDFs accessible for emergency communications | Deque","64","623","Indexable",""
"https://www.deque.com/clever-accessible-edtech/","1","Clever: Accessible Edtech | Deque","33","305","Indexable",""
"https://www.deque.com/blog/author/mark-steadmandeque-com/","1","Mark Steadman, Author at Deque","30","293","Indexable",""
"https://www.deque.com/resources/page/7/","1","Web Accessibility News & Resources | Deque Systems","50","485","Indexable",""
"https://www.deque.com/blog/accessibility-in-agile-team-practices/","1","Accessibility in Agile Team Practices | Deque","45","397","Indexable",""
"https://www.deque.com/resources/?deque_category_limiter=accessibility-in-the-news","1","Accessibility in the News | Deque Systems","41","373","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/?deque_category_limiter=accessibility-best-practices","1","Accessibility Best Practices | Deque Systems","44","396","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/?deque_category_limiter=section-508","1","Federal Government & Section 508 | Deque Systems","48","466","Non-Indexable","Canonicalised"
"https://www.deque.com/get-accessibility-help/deque-news/","1","Deque News | Deque","18","188","Indexable",""
"https://www.deque.com/resources/page/4/","1","Web Accessibility News & Resources | Deque Systems","50","485","Indexable",""
"https://www.deque.com/resources/page/9/","1","Web Accessibility News & Resources | Deque Systems","50","485","Indexable",""
"https://www.deque.com/resources/page/8/","1","Web Accessibility News & Resources | Deque Systems","50","485","Indexable",""
"https://www.deque.com/covid-19-digital-accessibility-report/","1","How is COVID-19 Impacting Digital Accessibility? | Deque Systems","64","590","Indexable",""
"https://www.deque.com/blog/page/2/","1","Web Accessibility Blog | Deque Systems","38","357","Indexable",""
"https://www.deque.com/about-us-memberships-certifications/","1","Memberships and Certifications | Deque","38","353","Indexable",""
"https://www.deque.com/get-accessibility-help/support/","1","Product & Services Support | Deque","34","319","Indexable",""
"https://www.deque.com/services/section-508-packages/","1","Section 508 Compliance Quick-start Packages | Deque","51","484","Indexable",""
"https://www.deque.com/resources/?deque_category_limiter=accessibility-resources-for-developers","1","A11y for Developers | Deque Systems","35","335","Non-Indexable","Canonicalised"
"https://www.deque.com/get-accessibility-help/urgent-response-needed-audits-rfps/","1","Urgent Response Needed - Audits & RFPs | Deque","46","451","Indexable",""
"https://www.deque.com/resources/page/2/","1","Web Accessibility News & Resources | Deque Systems","50","485","Indexable",""
"https://www.deque.com/about-us-memberships-certifications-gsa-8a-stars-gwac/","1","GSA 8(a) STARS GWAC | Deque","27","297","Indexable",""
"https://www.deque.com/axe/beta/","1","axe Beta: A New Kind of Accessibility Testing Tool","50","441","Indexable",""
"https://www.deque.com/blog/page/4/","1","Web Accessibility Blog | Deque Systems","38","357","Indexable",""
"https://www.deque.com/blog/what-is-wcag-2-1-history/","1","What is WCAG 2.1? Let's understand the history of WCAG first.","61","561","Indexable",""
"https://www.deque.com/resources/type/webinars/?deque_category_limiter=section-508","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/digital-a11y-compliance-guide-started/","1","Digital A11y Compliance: A Guide to Getting Started","51","459","Indexable",""
"https://www.deque.com/blog/axe-core-downloads-accelerate/","1","Downloads of Industry-Standard Accessibility Rules Accelerate | Deque","69","625","Indexable",""
"https://www.deque.com/terms-of-use/axe-ext/","1","Deque Software License Terms - axe Extension | Deque","52","491","Indexable",""
"https://www.deque.com/blog/axe-updates-new-tools-and-machine-learning-enhancements/","1","Axe Updates: New Tools and Machine Learning Enhancements | Deque","64","631","Indexable",""
"https://www.deque.com/blog/introducing-axe-linter/","1","Deque Introduces Automated Source Code Accessibility Checker","60","570","Indexable",""
"https://www.deque.com/resources/type/webinars/page/2/","1","Webinars | Deque Systems","24","241","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/advanced-aria/","1","Intro to Advanced ARIA","22","203","Indexable",""
"https://www.deque.com/blog/tag/accessibility-tools-2/","1","accessibility tools Archives | Deque","36","309","Non-Indexable","noindex"
"https://www.deque.com/training/online-deque-university/","1","Online Web Accessibility Training Courses | Deque University","60","545","Indexable",""
"https://www.deque.com/services/government-document-remediation/","1","Section 508 Remediation | Government Document Remediation","57","559","Indexable",""
"https://www.deque.com/resources/type/webinars/page/5/","1","Webinars | Deque Systems","24","241","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/writing-automated-tests-accessibility/","1","Writing Automated Tests for Accessibility","41","360","Indexable",""
"https://www.deque.com/blog/debunking-the-myth-accessibility-and-react/","1","Debunking the Myth: Accessibility and React | Deque","51","467","Indexable",""
"https://www.deque.com/resources/type/webinars/page/7/","1","Webinars | Deque Systems","24","241","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/tag/axe/","1","aXe Archives | Deque","20","190","Non-Indexable","noindex"
"https://www.deque.com/resources/type/webinars/?deque_category_limiter=accessibility-resources-for-developers","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/type/webinars/?deque_category_limiter=accessibility-matters","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/services/accessibility-digest/","1","Accessibility Digest: Digital Accessibility Reporting | Deque","61","518","Non-Indexable","noindex"
"https://www.deque.com/blog/author/raghavendra-perideque-com/","1","Raghavendra Satish Peri, Author at Deque","40","375","Indexable",""
"https://www.deque.com/blog/author/dennis-lembree/","1","Dennis Lembree, Author at Deque","31","300","Indexable",""
"https://www.deque.com/blog/author/matt-isner/","1","Matt Isner, Author at Deque","27","241","Indexable",""
"https://www.deque.com/resources/type/webinars/page/4/","1","Webinars | Deque Systems","24","241","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/type/webinars/?deque_category_limiter=accessibility-best-practices","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/type/webinars/page/3/","1","Webinars | Deque Systems","24","241","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/author/cb/","1","CB Averitt, Author at Deque","27","243","Indexable",""
"https://www.deque.com/blog/author/ryan-batemandeque-com/","1","Ryan Bateman, Author at Deque","29","285","Indexable",""
"https://www.deque.com/resources/type/webinars/page/6/","1","Webinars | Deque Systems","24","241","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/author/cmcmeeking/","1","Chris McMeeking, Author at Deque","32","309","Indexable",""
"https://www.deque.com/blog/author/tony-kornmeierdeque-com/","1","Tony Kornmeier, Author at Deque","31","295","Indexable",""
"https://www.deque.com/blog/multimedia-accessibility-importance/","1","Multimedia Accessibility: Is it important? | Deque","50","425","Indexable",""
"https://www.deque.com/blog/author/aaronpearlman/","1","Aaron Pearlman, Author at Deque","31","296","Indexable",""
"https://www.deque.com/blog/author/pkumar/","1","Preety Kumar, Author at Deque","29","275","Indexable",""
"https://www.deque.com/blog/author/lgoslin/","1","Laura Goslin, Author at Deque","29","267","Indexable",""
"https://www.deque.com/blog/author/dboudreau/","1","Denis Boudreau, Author at Deque","31","297","Indexable",""
"https://www.deque.com/blog/author/glendajenniedeque-com/","1","Glenda Sims & Jennie Delisi, Author at Deque","44","405","Indexable",""
"https://www.deque.com/blog/author/caitlindummyacount/","1","Caitlin Cashin, Author at Deque","31","278","Indexable",""
