"Address","Occurrences","Title 1","Title 1 Length","Title 1 Pixel Width","Indexability","Indexability Status"
"https://www.deque.com/blog/deque-unifies-accessibility-software-under-axe/amp/","1","Deque Unifies Accessibility Software Offerings Under The axe Brand","66","602","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/mobile-office-hours/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/empathy-lab-guardian-life/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/empathy-driven-development/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/how-people-with-disabilities-use-the-web/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/what-to-look-for-in-an-accessibility-vendor/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/ux-design-personas-for-inclusive-design-and-accessibility/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/deque-overview-brochure/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/how-to-make-pdfs-accessible-for-emergency-communications/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/how-to-convince-your-boss-to-care-about-accessibility/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/how-accessibility-testing-actually-impacts-quality-assurance-qa/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/stories-strength-sustainable-lifestyles-people-with-disabilities/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/change-is-hard-automating-web-accessibility-isnt/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/android-native-mobile-accessibility-tutorial/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/section-508-compliance-in-agile-and-devops/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/embedding-accessibility-into-the-devops-process/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/taking-a-proactive-approach-to-digital-accessibility/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/ios-native-mobile-accessibility-tutorial-and-qa/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/how-does-the-recent-scotus-decision-impact-the-accessibility-legal-landscape/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://accessibility.deque.com/pnc-agile-accessibility-requirements-scale-webinar","1","Agile Accessibility Requirements at Scale: Webinar with PNC","59","538","Indexable",""
"https://www.deque.com/resources/agile-accessibility-requirements-at-scale-webinar/","1","Agile Accessibility Requirements at Scale: Webinar with PNC","59","538","Indexable",""
"https://www.deque.com/resources/section-508-wcag-and-digital-accessibility-in-the-federal-government/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/the-real-cost-of-accessibility-complaints-and-lawsuits/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/inclusive-design-universal-design-accessibility/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/microsoft-and-deque-windows-central/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/quick-accessibility-checklist-for-designers/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/automated-accessibility-testing-attest-android/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/what-to-look-for-in-an-accessibility-audit/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/clever-accessible-edtech/","1","Clever: Accessible Edtech | Deque","33","305","Indexable",""
"https://www.deque.com/resources/clever-accessible-edtech/","1","Clever: Accessible Edtech | Deque","33","305","Indexable",""
"https://www.deque.com/resources/getting-started-on-the-accessibility-track/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/color-palette-contrast-checker/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/type/webinars/page/2/?deque_category_limiter=accessibility-resources-for-developers","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/accessibility-compliance-current-legal-landscape/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/type/webinars/page/2/?deque_category_limiter=accessibility-best-practices","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/accessibility-compliance-how-to-measure-digital-accessibility/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/blog/axe-core-downloads-accelerate/","1","Downloads of Industry-Standard Accessibility Rules Accelerate | Deque","69","625","Indexable",""
"https://www.deque.com/blog/axe-core-downloads-accelerate/amp/","1","Downloads of Industry-Standard Accessibility Rules Accelerate | Deque","69","625","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/total-retail-ready-for-holiday-shopping/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/type/webinars/page/5/?deque_category_limiter=accessibility-matters","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/type/webinars/page/5/?deque_category_limiter=accessibility-resources-for-developers","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/false-positives-calculator/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/react-accessibility-webinar/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/type/webinars/page/7/?deque_category_limiter=accessibility-resources-for-developers","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/type/webinars/page/3/?deque_category_limiter=accessibility-resources-for-developers","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/type/webinars/page/4/?deque_category_limiter=accessibility-best-practices","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/type/webinars/page/6/?deque_category_limiter=accessibility-matters","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/type/webinars/page/4/?deque_category_limiter=section-508","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/type/webinars/page/3/?deque_category_limiter=accessibility-matters","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/mobile-office-hours-accessible-carousels/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/introduction-to-screen-readers/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/accessibility-annotations-tool-kit/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/tips-for-management-how-accessibility-testing-actually-impacts-development-teams/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/2018-accessibility-trends/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/blog/advanced-aria/","1","Intro to Advanced ARIA","22","203","Indexable",""
"https://www.deque.com/blog/advanced-aria/amp/","1","Intro to Advanced ARIA","22","203","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/multimedia-accessibility-importance/","1","Multimedia Accessibility: Is it important? | Deque","50","425","Indexable",""
"https://www.deque.com/blog/multimedia-accessibility-importance/amp/","1","Multimedia Accessibility: Is it important? | Deque","50","425","Non-Indexable","Canonicalised"
"https://accessibility.deque.com/csunatc20-metrics-reporting-for-accessibility-programs","1","CSUN 2020: Metrics Reporting for Accessibility Programs","55","508","Indexable",""
"https://accessibility.deque.com/csunatc20-power-and-perils-empathy-accessibility-labs","1","CSUN 2020: Metrics Reporting for Accessibility Programs","55","508","Indexable",""
"https://www.deque.com/resources/how-accessibility-testing-actually-impacts-developers/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/inclusion-disabilities-education-employment/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/verizon-partners-with-deque-for-automated-accessibility-testing/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/what-to-expect-from-an-accessibility-audit/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/clever-edtech-accessibility-webinar/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/digital-compliance-healthcare/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/translating-design-wireframes-into-accessible-html-css/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/section-508-refresh-panel/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/resources/the-basics-of-remediating-an-inaccessible-pdf/","1","Intro to Accessible Online Learning Webinar I Deque","51","461","Indexable",""
"https://www.deque.com/resources/intro-to-accessible-online-learning/","1","Intro to Accessible Online Learning Webinar I Deque","51","461","Indexable",""
"https://www.deque.com/blog/category/accessibility-resources-for-developers/","1","Accessibility Resources for Developers","38","342","Indexable",""
"https://www.deque.com/blog/category/accessibility-resources-for-developers/page/9/","1","Accessibility Resources for Developers","38","342","Indexable",""
"https://www.deque.com/blog/category/accessibility-resources-for-developers/page/7/","1","Accessibility Resources for Developers","38","342","Indexable",""
"https://www.deque.com/resources/may-mobile-office-hours/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/blog/category/accessibility-resources-for-developers/page/3/","1","Accessibility Resources for Developers","38","342","Indexable",""
"https://www.deque.com/blog/category/accessibility-resources-for-developers/page/4/","1","Accessibility Resources for Developers","38","342","Indexable",""
"https://www.deque.com/blog/axe-updates-deque-releases-axe-core-3-5/","1","Axe Updates: Deque releases axe-core 3.5!","41","381","Indexable",""
"https://www.deque.com/blog/axe-updates-deque-releases-axe-core-3-5/amp/","1","Axe Updates: Deque releases axe-core 3.5!","41","381","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/page/33/","1","Web Accessibility Blog | Deque Systems","38","357","Indexable",""
"https://www.deque.com/resources/intro-to-talkback-and-native-android-accessibility/","1","Web Accessibility News & Resources | Deque","42","404","Indexable",""
"https://www.deque.com/blog/a-history-of-section-508-accessibility/","1","A History of Section 508 Accessibility | Deque","46","401","Indexable",""
"https://www.deque.com/blog/a-history-of-section-508-accessibility/amp/","1","A History of Section 508 Accessibility | Deque","46","401","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/top-5-most-common-accessibility-annotations/","1","Top 5 Most Common Accessibility Annotations | Deque","51","483","Indexable",""
"https://www.deque.com/blog/top-5-most-common-accessibility-annotations/amp/","1","Top 5 Most Common Accessibility Annotations | Deque","51","483","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/page/6/","1","Web Accessibility Blog | Deque Systems","38","357","Indexable",""
"https://www.deque.com/resources/page/6/","1","Web Accessibility News & Resources | Deque Systems","50","485","Indexable",""
"https://www.deque.com/resources/type/webinars/page/2/?deque_category_limiter=accessibility-matters","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/introducing-axe-linter/","1","Deque Introduces Automated Source Code Accessibility Checker","60","570","Indexable",""
"https://www.deque.com/blog/introducing-axe-linter/amp/","1","Deque Introduces Automated Source Code Accessibility Checker","60","570","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/page/5/","1","Web Accessibility News & Resources | Deque Systems","50","485","Indexable",""
"https://www.deque.com/blog/axe-updates-new-tools-and-machine-learning-enhancements/","1","Axe Updates: New Tools and Machine Learning Enhancements | Deque","64","631","Indexable",""
"https://www.deque.com/blog/axe-updates-new-tools-and-machine-learning-enhancements/amp/","1","Axe Updates: New Tools and Machine Learning Enhancements | Deque","64","631","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/type/webinars/page/5/?deque_category_limiter=accessibility-best-practices","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/page/34/?popular-posts=true","1","Web Accessibility Blog | Deque Systems","38","357","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/q-and-a-an-zheng-expedia-gaad/","1","Q&A with An Zheng, Sr. Program Manager of Accessibility at Expedia | Deque","74","682","Indexable",""
"https://www.deque.com/blog/q-and-a-an-zheng-expedia-gaad/amp/","1","Q&A with An Zheng, Sr. Program Manager of Accessibility at Expedia | Deque","74","682","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/page/4/?popular-posts=true","1","Web Accessibility Blog | Deque Systems","38","357","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/page/36/?popular-posts=true","1","Web Accessibility Blog | Deque Systems","38","357","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/type/webinars/page/4/?deque_category_limiter=accessible-user-experience","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/covid-19-crisis-driving-digital-accessibility-awareness/","1","Report: COVID-19 Crisis is Driving Digital Accessibility Awareness | Deque","74","658","Indexable",""
"https://www.deque.com/blog/covid-19-crisis-driving-digital-accessibility-awareness/amp/","1","Report: COVID-19 Crisis is Driving Digital Accessibility Awareness | Deque","74","658","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/type/webinars/page/3/?deque_category_limiter=accessible-user-experience","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/type/webinars/page/4/?deque_category_limiter=accessibility-resources-for-developers","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/?deque_category_limiter=accessibility-resources-for-developers","1","A11y for Developers | Deque Systems","35","335","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/page/7/?deque_category_limiter=accessibility-resources-for-developers","1","A11y for Developers | Deque Systems","35","335","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/type/webinars/page/6/?deque_category_limiter=accessibility-best-practices","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/type/webinars/page/4/?deque_category_limiter=accessibility-matters","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/type/webinars/page/6/?deque_category_limiter=section-508","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/type/webinars/page/3/?deque_category_limiter=accessibility-best-practices","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/type/webinars/page/6/?deque_category_limiter=accessibility-resources-for-developers","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/page/7/?deque_category_limiter=accessibility-matters","1","Accessibility Compliance Matters | Deque Systems","48","446","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/?deque_category_limiter=accessibility-matters","1","Accessibility Compliance Matters | Deque Systems","48","446","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/page/4/?deque_category_limiter=accessibility-resources-for-developers","1","A11y for Developers | Deque Systems","35","335","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/page/3/?deque_category_limiter=accessible-user-experience","1","Accessible User Experience & Design | Deque Systems","51","489","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/page/4/?deque_category_limiter=accessible-user-experience","1","Accessible User Experience & Design | Deque Systems","51","489","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/page/9/?deque_category_limiter=accessibility-resources-for-developers","1","A11y for Developers | Deque Systems","35","335","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/type/webinars/page/6/?deque_category_limiter=accessible-user-experience","1","Web Accessibility News & Resources | Deque Systems","50","485","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/?deque_category_limiter=deque-news-updates","1","Company News & Updates | Deque Systems","38","394","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/page/9/?deque_category_limiter=deque-news-updates","1","Company News & Updates | Deque Systems","38","394","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/legacy-applications-and-accessibility/","1","Legacy Applications and Accessibility | Deque","45","404","Indexable",""
"https://www.deque.com/blog/legacy-applications-and-accessibility/amp/","1","Legacy Applications and Accessibility | Deque","45","404","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/page/9/?deque_category_limiter=accessible-user-experience","1","Accessible User Experience & Design | Deque Systems","51","489","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/page/8/?deque_category_limiter=accessible-user-experience","1","Accessible User Experience & Design | Deque Systems","51","489","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/digital-a11y-compliance-guide-started/","1","Digital A11y Compliance: A Guide to Getting Started","51","459","Indexable",""
"https://www.deque.com/blog/digital-a11y-compliance-guide-started/amp/","1","Digital A11y Compliance: A Guide to Getting Started","51","459","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/?deque_category_limiter=section-508","1","Federal Government & Section 508 | Deque Systems","48","466","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/page/8/?deque_category_limiter=section-508","1","Federal Government & Section 508 | Deque Systems","48","466","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/page/8/?deque_category_limiter=deque-news-updates","1","Company News & Updates | Deque Systems","38","394","Non-Indexable","Canonicalised"
"https://www.deque.com/resources/page/2/?deque_category_limiter=accessibility-matters","1","Accessibility Compliance Matters | Deque Systems","48","446","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/debunking-the-myth-accessibility-and-react/","1","Debunking the Myth: Accessibility and React | Deque","51","467","Indexable",""
"https://www.deque.com/blog/debunking-the-myth-accessibility-and-react/amp/","1","Debunking the Myth: Accessibility and React | Deque","51","467","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/page/7/","1","Web Accessibility Blog | Deque Systems","38","357","Indexable",""
"https://www.deque.com/blog/writing-automated-tests-accessibility/","1","Writing Automated Tests for Accessibility","41","360","Indexable",""
"https://www.deque.com/blog/writing-automated-tests-accessibility/amp/","1","Writing Automated Tests for Accessibility","41","360","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/deques-empathy-lab-hands-on-accessibility-awareness/","1","Deque's Empathy Lab: hands-on accessibility awareness | Deque","61","576","Indexable",""
"https://www.deque.com/blog/deques-empathy-lab-hands-on-accessibility-awareness/amp/","1","Deque's Empathy Lab: hands-on accessibility awareness | Deque","61","576","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/category/accessibility-resources-for-developers/page/2/","1","Accessibility Resources for Developers","38","342","Indexable",""
"https://www.deque.com/blog/scripted-user-flow-testing-vs-end-to-end-testing-for-accessibility/","1","Scripted User Flow Testing vs. End-To-End Testing for Accessibility | Deque","75","671","Indexable",""
"https://www.deque.com/blog/scripted-user-flow-testing-vs-end-to-end-testing-for-accessibility/amp/","1","Scripted User Flow Testing vs. End-To-End Testing for Accessibility | Deque","75","671","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/building-culture-accessibility-leadership-roles/","1","Building a Culture of Accessibility: Leadership Roles","53","459","Indexable",""
"https://www.deque.com/blog/building-culture-accessibility-leadership-roles/amp/","1","Building a Culture of Accessibility: Leadership Roles","53","459","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/accessible-pdf-proper-conversion-process/","1","Requirements for Accessible PDF part four: Proper Conversion Process","68","629","Indexable",""
"https://www.deque.com/blog/accessible-pdf-proper-conversion-process/amp/","1","Requirements for Accessible PDF part four: Proper Conversion Process","68","629","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/pragmatica11y-teaching-accessibility-core-rules/","1","Pragmatica11y: Teaching Accessibility Core Rules","48","445","Indexable",""
"https://www.deque.com/blog/pragmatica11y-teaching-accessibility-core-rules/amp/","1","Pragmatica11y: Teaching Accessibility Core Rules","48","445","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/category/accessibility-resources-for-developers/page/8/","1","Accessibility Resources for Developers","38","342","Indexable",""
"https://www.deque.com/blog/ways-artificial-intelligence-face-web-accessibility/","1","Five ways AI changes the face of Web Accessibility","50","448","Indexable",""
"https://www.deque.com/blog/ways-artificial-intelligence-face-web-accessibility/amp/","1","Five ways AI changes the face of Web Accessibility","50","448","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/supporting-the-design-phase-with-accessibility-heuristics-evaluations/","1","Supporting the Design Phase with Accessibility Heuristics Evaluations | Deque","77","690","Indexable",""
"https://www.deque.com/blog/supporting-the-design-phase-with-accessibility-heuristics-evaluations/amp/","1","Supporting the Design Phase with Accessibility Heuristics Evaluations | Deque","77","690","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/what-is-wcag-2-1-history/","1","What is WCAG 2.1? Let's understand the history of WCAG first.","61","561","Indexable",""
"https://www.deque.com/blog/what-is-wcag-2-1-history/amp/","1","What is WCAG 2.1? Let's understand the history of WCAG first.","61","561","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/page/32/","1","Web Accessibility Blog | Deque Systems","38","357","Indexable",""
"https://www.deque.com/blog/page/31/","1","Web Accessibility Blog | Deque Systems","38","357","Indexable",""
"https://www.deque.com/blog/where-accessibility-fits-in-an-organization-decentralized-vs-centralized-model/","1","Where Accessibility Fits in an Organization: Decentralized vs. Centralized Model | Deque","88","780","Indexable",""
"https://www.deque.com/blog/where-accessibility-fits-in-an-organization-decentralized-vs-centralized-model/amp/","1","Where Accessibility Fits in an Organization: Decentralized vs. Centralized Model | Deque","88","780","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/virtual-meeting-accessible-zoom/","1","How to make your next virtual meeting more accessible | Deque","61","557","Indexable",""
"https://www.deque.com/blog/virtual-meeting-accessible-zoom/amp/","1","How to make your next virtual meeting more accessible | Deque","61","557","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/accessibility-program-fundamentals-choosing-the-right-accessibility-metrics/","1","Accessibility Program Fundamentals: Choosing the right accessibility metrics | Deque","84","750","Indexable",""
"https://www.deque.com/blog/accessibility-program-fundamentals-choosing-the-right-accessibility-metrics/amp/","1","Accessibility Program Fundamentals: Choosing the right accessibility metrics | Deque","84","750","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/the-business-case-for-accessibility/","1","The business case for accessibility | Deque","43","381","Indexable",""
"https://www.deque.com/blog/the-business-case-for-accessibility/amp/","1","The business case for accessibility | Deque","43","381","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/automated-accessibility-web-testing/","1","Automated Testing as Part of Your 360? Approach to Web Testing","62","582","Indexable",""
"https://www.deque.com/blog/automated-accessibility-web-testing/amp/","1","Automated Testing as Part of Your 360? Approach to Web Testing","62","582","Non-Indexable","Canonicalised"
"https://www.deque.com/blog/announcing-axe-core-4-0/","1","Axe-core 4.0 is Here! | Deque","29","259","Indexable",""
